#;approach;queueing delay;slice
3445;Gómez et al.;435.407;BE 1
3446;Gómez et al.;393.178;BE 1
3447;Gómez et al.;401.34;BE 1
3448;Gómez et al.;406.089;BE 1
3449;Gómez et al.;413.98;BE 1
3450;Gómez et al.;352.429;BE 1
3451;Gómez et al.;380.782;BE 1
3452;Gómez et al.;1743.783;BE 1
3453;Gómez et al.;2737.749;BE 1
3454;Gómez et al.;3725.382;BE 1
3455;Gómez et al.;4716.061;BE 1
3456;Gómez et al.;5742.149;BE 1
3457;Gómez et al.;6735.581;BE 1
3458;Gómez et al.;7705.423;BE 1
3459;Gómez et al.;8715.863;BE 1
3460;Gómez et al.;9660.002;BE 1
3461;Gómez et al.;10653.291;BE 1
3462;Gómez et al.;11670.115;BE 1
3463;Gómez et al.;12658.983;BE 1
3464;Gómez et al.;13616.19;BE 1
3465;Gómez et al.;14619.215;BE 1
3466;Gómez et al.;15589.448;BE 1
3467;Gómez et al.;16602.575;BE 1
3468;Gómez et al.;17587.092;BE 1
3469;Gómez et al.;18397.687;BE 1
3470;Gómez et al.;19382.041;BE 1
3471;Gómez et al.;20151.946;BE 1
3472;Gómez et al.;21741.684;BE 1
3473;Gómez et al.;22513.028;BE 1
3474;Gómez et al.;23497.083;BE 1
3475;Gómez et al.;24523.981;BE 1
3476;Gómez et al.;25501.648;BE 1
3477;Gómez et al.;26463.154;BE 1
3478;Gómez et al.;27459.327;BE 1
3479;Gómez et al.;28463.542;BE 1
3480;Gómez et al.;28463.542;BE 1
3481;Gómez et al.;null;BE 1
3482;Gómez et al.;null;BE 1
3483;Gómez et al.;null;BE 1
3484;Gómez et al.;null;BE 1
3485;Gómez et al.;null;BE 1
3486;Gómez et al.;null;BE 1
3487;Gómez et al.;null;BE 1
3488;Gómez et al.;null;BE 1
3489;Gómez et al.;null;BE 1
3490;Gómez et al.;null;BE 1
3491;Gómez et al.;null;BE 1
3492;Gómez et al.;null;BE 1
3493;Gómez et al.;null;BE 1
3494;Gómez et al.;null;BE 1
3495;Gómez et al.;null;BE 1
3496;Gómez et al.;null;BE 1
3497;Gómez et al.;null;BE 1
3498;Gómez et al.;null;BE 1
3499;Gómez et al.;null;BE 1
3500;Gómez et al.;null;BE 1
3501;Gómez et al.;null;BE 1
3502;Gómez et al.;null;BE 1
3503;Gómez et al.;null;BE 1
3504;Gómez et al.;null;BE 1
3505;Gómez et al.;null;BE 1
3506;Gómez et al.;null;BE 1
3507;Gómez et al.;null;BE 1
3508;Gómez et al.;null;BE 1
3509;Gómez et al.;null;BE 1
3510;Gómez et al.;null;BE 1
3511;Gómez et al.;null;BE 1
3512;Gómez et al.;null;BE 1
3513;Gómez et al.;null;BE 1
3514;Gómez et al.;null;BE 1
3515;Gómez et al.;null;BE 1
3516;Gómez et al.;null;BE 1
3517;Gómez et al.;null;BE 1
3518;Gómez et al.;null;BE 1
3519;Gómez et al.;null;BE 1
3520;Gómez et al.;null;BE 1
3521;Gómez et al.;null;BE 1
3522;Gómez et al.;null;BE 1
3523;Gómez et al.;null;BE 1
3524;Gómez et al.;null;BE 1
3525;Gómez et al.;null;BE 1
3526;Gómez et al.;null;BE 1
3527;Gómez et al.;null;BE 1
3528;Gómez et al.;null;BE 1
3529;Gómez et al.;null;BE 1
3530;Gómez et al.;null;BE 1
3531;Gómez et al.;null;BE 1
3532;Gómez et al.;null;BE 1
3533;Gómez et al.;null;BE 1
3534;Gómez et al.;null;BE 1
3535;Gómez et al.;null;BE 1
3536;Gómez et al.;null;BE 1
3537;Gómez et al.;null;BE 1
3538;Gómez et al.;null;BE 1
3539;Gómez et al.;null;BE 1
3540;Gómez et al.;null;BE 1
3541;Gómez et al.;null;BE 1
3542;Gómez et al.;null;BE 1
3543;Gómez et al.;null;BE 1
3544;Gómez et al.;null;BE 1
3545;Gómez et al.;null;BE 1
3546;Gómez et al.;null;BE 1
3547;Gómez et al.;null;BE 1
3548;Gómez et al.;null;BE 1
3549;Gómez et al.;null;BE 1
3550;Gómez et al.;null;BE 1
3551;Gómez et al.;133.043;BE 1
3552;Gómez et al.;638.418;BE 1
3553;Gómez et al.;881.416;BE 1
3554;Gómez et al.;797.521;BE 1
3555;Gómez et al.;821.623;BE 1
3556;Gómez et al.;860.582;BE 1
3557;Gómez et al.;796.195;BE 1
3558;Gómez et al.;868.858;BE 1
3559;Gómez et al.;834.723;BE 1
3560;Gómez et al.;847.055;BE 1
3561;Gómez et al.;999.961;BE 1
3562;Gómez et al.;1614.5839999999998;BE 1
3563;Gómez et al.;2374.346;BE 1
3564;Gómez et al.;2733.535;BE 1
3565;Gómez et al.;1542.31;BE 1
3566;Gómez et al.;881.284;BE 1
3567;Gómez et al.;955.109;BE 1
3568;Gómez et al.;884.785;BE 1
3569;Gómez et al.;944.442;BE 1
3570;Gómez et al.;2057.869;BE 1
3571;Gómez et al.;923.263;BE 1
3572;Gómez et al.;617.745;BE 1
3573;Gómez et al.;670.182;BE 1
3574;Gómez et al.;706.152;BE 1
3575;Gómez et al.;750.378;BE 1
3576;Gómez et al.;773.213;BE 1
3577;Gómez et al.;689.195;BE 1
3578;Gómez et al.;667.94;BE 1
3579;Gómez et al.;615.71;BE 1
3580;Gómez et al.;646.897;BE 1
3581;Gómez et al.;645.668;BE 1
3582;Gómez et al.;652.932;BE 1
3583;Gómez et al.;616.882;BE 1
3584;Gómez et al.;646.203;BE 1
3585;Gómez et al.;622.732;BE 1
3586;Gómez et al.;581.89;BE 1
3587;Gómez et al.;583.826;BE 1
3588;Gómez et al.;654.759;BE 1
3589;Gómez et al.;804.237;BE 1
3590;Gómez et al.;1966.408;BE 1
3591;Gómez et al.;843.407;BE 1
3592;Gómez et al.;423.397;BE 1
3593;Gómez et al.;387.786;BE 1
3594;Gómez et al.;389.253;BE 1
3595;Gómez et al.;405.012;BE 1
3596;Gómez et al.;407.097;BE 1
3597;Gómez et al.;399.897;BE 1
3598;Gómez et al.;396.099;BE 1
3599;Gómez et al.;410.375;BE 1
3600;Gómez et al.;407.379;BE 1
3601;Gómez et al.;null;BE 2
3602;Gómez et al.;null;BE 2
3603;Gómez et al.;null;BE 2
3604;Gómez et al.;null;BE 2
3605;Gómez et al.;null;BE 2
3606;Gómez et al.;null;BE 2
3607;Gómez et al.;null;BE 2
3608;Gómez et al.;null;BE 2
3609;Gómez et al.;null;BE 2
3610;Gómez et al.;null;BE 2
3611;Gómez et al.;null;BE 2
3612;Gómez et al.;null;BE 2
3613;Gómez et al.;null;BE 2
3614;Gómez et al.;null;BE 2
3615;Gómez et al.;null;BE 2
3616;Gómez et al.;null;BE 2
3617;Gómez et al.;null;BE 2
3618;Gómez et al.;null;BE 2
3619;Gómez et al.;null;BE 2
3620;Gómez et al.;null;BE 2
3621;Gómez et al.;null;BE 2
3622;Gómez et al.;null;BE 2
3623;Gómez et al.;null;BE 2
3624;Gómez et al.;null;BE 2
3625;Gómez et al.;null;BE 2
3626;Gómez et al.;null;BE 2
3627;Gómez et al.;null;BE 2
3628;Gómez et al.;null;BE 2
3629;Gómez et al.;null;BE 2
3630;Gómez et al.;null;BE 2
3631;Gómez et al.;null;BE 2
3632;Gómez et al.;null;BE 2
3633;Gómez et al.;null;BE 2
3634;Gómez et al.;null;BE 2
3635;Gómez et al.;null;BE 2
3636;Gómez et al.;null;BE 2
3637;Gómez et al.;null;BE 2
3638;Gómez et al.;null;BE 2
3639;Gómez et al.;null;BE 2
3640;Gómez et al.;null;BE 2
3641;Gómez et al.;null;BE 2
3642;Gómez et al.;null;BE 2
3643;Gómez et al.;null;BE 2
3644;Gómez et al.;null;BE 2
3645;Gómez et al.;null;BE 2
3646;Gómez et al.;null;BE 2
3647;Gómez et al.;null;BE 2
3648;Gómez et al.;null;BE 2
3649;Gómez et al.;null;BE 2
3650;Gómez et al.;null;BE 2
3651;Gómez et al.;null;BE 2
3652;Gómez et al.;null;BE 2
3653;Gómez et al.;null;BE 2
3654;Gómez et al.;null;BE 2
3655;Gómez et al.;null;BE 2
3656;Gómez et al.;null;BE 2
3657;Gómez et al.;null;BE 2
3658;Gómez et al.;null;BE 2
3659;Gómez et al.;null;BE 2
3660;Gómez et al.;null;BE 2
3661;Gómez et al.;null;BE 2
3662;Gómez et al.;null;BE 2
3663;Gómez et al.;null;BE 2
3664;Gómez et al.;null;BE 2
3665;Gómez et al.;null;BE 2
3666;Gómez et al.;null;BE 2
3667;Gómez et al.;null;BE 2
3668;Gómez et al.;null;BE 2
3669;Gómez et al.;null;BE 2
3670;Gómez et al.;null;BE 2
3671;Gómez et al.;null;BE 2
3672;Gómez et al.;null;BE 2
3673;Gómez et al.;null;BE 2
3674;Gómez et al.;null;BE 2
3675;Gómez et al.;null;BE 2
3676;Gómez et al.;null;BE 2
3677;Gómez et al.;null;BE 2
3678;Gómez et al.;null;BE 2
3679;Gómez et al.;null;BE 2
3680;Gómez et al.;null;BE 2
3681;Gómez et al.;null;BE 2
3682;Gómez et al.;null;BE 2
3683;Gómez et al.;null;BE 2
3684;Gómez et al.;null;BE 2
3685;Gómez et al.;null;BE 2
3686;Gómez et al.;null;BE 2
3687;Gómez et al.;null;BE 2
3688;Gómez et al.;null;BE 2
3689;Gómez et al.;null;BE 2
3690;Gómez et al.;null;BE 2
3691;Gómez et al.;null;BE 2
3692;Gómez et al.;null;BE 2
3693;Gómez et al.;null;BE 2
3694;Gómez et al.;null;BE 2
3695;Gómez et al.;null;BE 2
3696;Gómez et al.;null;BE 2
3697;Gómez et al.;null;BE 2
3698;Gómez et al.;null;BE 2
3699;Gómez et al.;null;BE 2
3700;Gómez et al.;null;BE 2
3701;Gómez et al.;null;BE 2
3702;Gómez et al.;null;BE 2
3703;Gómez et al.;null;BE 2
3704;Gómez et al.;null;BE 2
3705;Gómez et al.;null;BE 2
3706;Gómez et al.;null;BE 2
3707;Gómez et al.;null;BE 2
3708;Gómez et al.;null;BE 2
3709;Gómez et al.;null;BE 2
3710;Gómez et al.;null;BE 2
3711;Gómez et al.;null;BE 2
3712;Gómez et al.;null;BE 2
3713;Gómez et al.;null;BE 2
3714;Gómez et al.;null;BE 2
3715;Gómez et al.;null;BE 2
3716;Gómez et al.;null;BE 2
3717;Gómez et al.;null;BE 2
3718;Gómez et al.;null;BE 2
3719;Gómez et al.;null;BE 2
3720;Gómez et al.;null;BE 2
3721;Gómez et al.;null;BE 2
3722;Gómez et al.;null;BE 2
3723;Gómez et al.;null;BE 2
3724;Gómez et al.;null;BE 2
3725;Gómez et al.;null;BE 2
3726;Gómez et al.;null;BE 2
3727;Gómez et al.;null;BE 2
3728;Gómez et al.;null;BE 2
3729;Gómez et al.;null;BE 2
3730;Gómez et al.;null;BE 2
3731;Gómez et al.;null;BE 2
3732;Gómez et al.;null;BE 2
3733;Gómez et al.;null;BE 2
3734;Gómez et al.;null;BE 2
3735;Gómez et al.;null;BE 2
3736;Gómez et al.;null;BE 2
3737;Gómez et al.;null;BE 2
3738;Gómez et al.;null;BE 2
3739;Gómez et al.;null;BE 2
3740;Gómez et al.;null;BE 2
3741;Gómez et al.;null;BE 2
3742;Gómez et al.;null;BE 2
3743;Gómez et al.;null;BE 2
3744;Gómez et al.;null;BE 2
3745;Gómez et al.;null;BE 2
3746;Gómez et al.;null;BE 2
3747;Gómez et al.;null;BE 2
3748;Gómez et al.;null;BE 2
3749;Gómez et al.;null;BE 2
3750;Gómez et al.;null;BE 2
3751;Gómez et al.;null;BE 2
3752;Gómez et al.;null;BE 2
3753;Gómez et al.;null;BE 2
3754;Gómez et al.;null;BE 2
3755;Gómez et al.;null;BE 2
3756;Gómez et al.;null;BE 2
3757;Gómez et al.;null;BE 2
3758;Gómez et al.;null;BE 2
3759;Gómez et al.;null;BE 2
3760;Gómez et al.;null;BE 2
3761;Gómez et al.;null;BE 2
3762;Gómez et al.;null;BE 2
3763;Gómez et al.;null;BE 2
3764;Gómez et al.;null;BE 2
3765;Gómez et al.;null;BE 2
3766;Gómez et al.;null;BE 2
3767;Gómez et al.;null;BE 2
3768;Gómez et al.;null;BE 2
3769;Gómez et al.;null;BE 2
3770;Gómez et al.;null;BE 2
3771;Gómez et al.;null;BE 2
3772;Gómez et al.;null;BE 2
3773;Gómez et al.;null;BE 2
3774;Gómez et al.;null;BE 2
3775;Gómez et al.;null;BE 2
3776;Gómez et al.;null;BE 2
3777;Gómez et al.;null;BE 2
3778;Gómez et al.;null;BE 2
3779;Gómez et al.;null;BE 2
3780;Gómez et al.;null;BE 2
3781;Gómez et al.;null;BE 2
3782;Gómez et al.;null;BE 2
3783;Gómez et al.;null;BE 2
3784;Gómez et al.;null;BE 2
3785;Gómez et al.;null;BE 2
3786;Gómez et al.;null;BE 2
3787;Gómez et al.;null;BE 2
3788;Gómez et al.;null;BE 2
3789;Gómez et al.;null;BE 2
3790;Gómez et al.;null;BE 2
3791;Gómez et al.;null;BE 2
3792;Gómez et al.;null;BE 2
3793;Gómez et al.;null;BE 2
3794;Gómez et al.;null;BE 2
3795;Gómez et al.;null;BE 2
3796;Gómez et al.;null;BE 2
3797;Gómez et al.;null;BE 2
3798;Gómez et al.;null;BE 2
3799;Gómez et al.;null;BE 2
3800;Gómez et al.;null;BE 2
3801;Gómez et al.;null;BE 2
3802;Gómez et al.;null;BE 2
3803;Gómez et al.;null;BE 2
3804;Gómez et al.;null;BE 2
3805;Gómez et al.;null;BE 2
3806;Gómez et al.;null;BE 2
3807;Gómez et al.;null;BE 2
3808;Gómez et al.;null;BE 2
3809;Gómez et al.;null;BE 2
3810;Gómez et al.;null;BE 2
3811;Gómez et al.;null;BE 2
3812;Gómez et al.;null;BE 2
3813;Gómez et al.;null;BE 2
3814;Gómez et al.;null;BE 2
3815;Gómez et al.;null;BE 2
3816;Gómez et al.;null;BE 2
3817;Gómez et al.;null;BE 2
3818;Gómez et al.;null;BE 2
3819;Gómez et al.;null;BE 2
3820;Gómez et al.;null;BE 2
3821;Gómez et al.;null;BE 2
3822;Gómez et al.;null;BE 2
3823;Gómez et al.;null;BE 2
3824;Gómez et al.;null;BE 2
3825;Gómez et al.;null;BE 2
3826;Gómez et al.;null;BE 2
3827;Gómez et al.;null;BE 2
3828;Gómez et al.;null;BE 2
3829;Gómez et al.;null;BE 2
3830;Gómez et al.;null;BE 2
3831;Gómez et al.;null;BE 2
3832;Gómez et al.;null;BE 2
3833;Gómez et al.;null;BE 2
3834;Gómez et al.;null;BE 2
3835;Gómez et al.;null;BE 2
3836;Gómez et al.;null;BE 2
3837;Gómez et al.;null;BE 2
3838;Gómez et al.;null;BE 2
3839;Gómez et al.;null;BE 2
3840;Gómez et al.;null;BE 2
3841;Gómez et al.;null;BE 2
3842;Gómez et al.;null;BE 2
3843;Gómez et al.;null;BE 2
3844;Gómez et al.;null;BE 2
3845;Gómez et al.;null;BE 2
3846;Gómez et al.;null;BE 2
3847;Gómez et al.;null;BE 2
3848;Gómez et al.;null;BE 2
3849;Gómez et al.;null;BE 2
3850;Gómez et al.;null;BE 2
3851;Gómez et al.;null;BE 2
3852;Gómez et al.;null;BE 2
3853;Gómez et al.;null;BE 2
3854;Gómez et al.;null;BE 2
3855;Gómez et al.;null;BE 2
3856;Gómez et al.;null;BE 2
3857;Gómez et al.;null;BE 2
3858;Gómez et al.;null;BE 2
3859;Gómez et al.;null;BE 2
3860;Gómez et al.;null;BE 2
3861;Gómez et al.;null;BE 2
3862;Gómez et al.;null;BE 2
3863;Gómez et al.;null;BE 2
3864;Gómez et al.;null;BE 2
3865;Gómez et al.;null;BE 2
3866;Gómez et al.;null;BE 2
3867;Gómez et al.;null;BE 2
3868;Gómez et al.;null;BE 2
3869;Gómez et al.;null;BE 2
3870;Gómez et al.;null;BE 2
3871;Gómez et al.;null;BE 2
3872;Gómez et al.;null;BE 2
3873;Gómez et al.;null;BE 2
3874;Gómez et al.;null;BE 2
3875;Gómez et al.;null;BE 2
3876;Gómez et al.;null;BE 2
3877;Gómez et al.;null;BE 2
3878;Gómez et al.;null;BE 2
3879;Gómez et al.;null;BE 2
3880;Gómez et al.;null;BE 2
3881;Gómez et al.;null;BE 2
3882;Gómez et al.;null;BE 2
3883;Gómez et al.;null;BE 2
3884;Gómez et al.;null;BE 2
3885;Gómez et al.;null;BE 2
3886;Gómez et al.;null;BE 2
3887;Gómez et al.;null;BE 2
3888;Gómez et al.;null;BE 2
3889;Gómez et al.;null;BE 2
3890;Gómez et al.;null;BE 2
3891;Gómez et al.;null;BE 2
3892;Gómez et al.;null;BE 2
3893;Gómez et al.;null;BE 2
3894;Gómez et al.;null;BE 2
3895;Gómez et al.;null;BE 2
3896;Gómez et al.;null;BE 2
3897;Gómez et al.;null;BE 2
3898;Gómez et al.;null;BE 2
3899;Gómez et al.;null;BE 2
3900;Gómez et al.;null;BE 2
3901;Gómez et al.;null;BE 2
3902;Gómez et al.;null;BE 2
3903;Gómez et al.;null;BE 2
3904;Gómez et al.;null;BE 2
3905;Gómez et al.;null;BE 2
3906;Gómez et al.;null;BE 2
3907;Gómez et al.;null;BE 2
3908;Gómez et al.;null;BE 2
3909;Gómez et al.;null;BE 2
3910;Gómez et al.;null;BE 2
3911;Gómez et al.;null;BE 2
3912;Gómez et al.;null;BE 2
3913;Gómez et al.;null;BE 2
3914;Gómez et al.;null;BE 2
3915;Gómez et al.;null;BE 2
3916;Gómez et al.;null;BE 2
3917;Gómez et al.;null;BE 2
3918;Gómez et al.;null;BE 2
3919;Gómez et al.;null;BE 2
3920;Gómez et al.;null;BE 2
3921;Gómez et al.;null;BE 2
3922;Gómez et al.;null;BE 2
3923;Gómez et al.;null;BE 2
3924;Gómez et al.;null;BE 2
3925;Gómez et al.;null;BE 2
3926;Gómez et al.;null;BE 2
3927;Gómez et al.;null;BE 2
3928;Gómez et al.;null;BE 2
3929;Gómez et al.;null;BE 2
3930;Gómez et al.;null;BE 2
3931;Gómez et al.;null;BE 2
3932;Gómez et al.;null;BE 2
3933;Gómez et al.;null;BE 2
3934;Gómez et al.;null;BE 2
3935;Gómez et al.;null;BE 2
3936;Gómez et al.;null;BE 2
3937;Gómez et al.;null;BE 2
3938;Gómez et al.;null;BE 2
3939;Gómez et al.;null;BE 2
3940;Gómez et al.;null;BE 2
3941;Gómez et al.;null;BE 2
3942;Gómez et al.;null;BE 2
3943;Gómez et al.;null;BE 2
3944;Gómez et al.;null;BE 2
3945;Gómez et al.;null;BE 2
3946;Gómez et al.;null;BE 2
3947;Gómez et al.;null;BE 2
3948;Gómez et al.;null;BE 2
3949;Gómez et al.;null;BE 2
3950;Gómez et al.;null;BE 2
3951;Gómez et al.;null;BE 2
3952;Gómez et al.;null;BE 2
3953;Gómez et al.;null;BE 2
3954;Gómez et al.;null;BE 2
3955;Gómez et al.;null;BE 2
3956;Gómez et al.;null;BE 2
3957;Gómez et al.;null;BE 2
3958;Gómez et al.;null;BE 2
3959;Gómez et al.;null;BE 2
3960;Gómez et al.;null;BE 2
3961;Gómez et al.;null;BE 2
3962;Gómez et al.;null;BE 2
3963;Gómez et al.;null;BE 2
3964;Gómez et al.;null;BE 2
3965;Gómez et al.;null;BE 2
3966;Gómez et al.;null;BE 2
3967;Gómez et al.;null;BE 2
3968;Gómez et al.;null;BE 2
3969;Gómez et al.;null;BE 2
3970;Gómez et al.;null;BE 2
3971;Gómez et al.;null;BE 2
3972;Gómez et al.;null;BE 2
3973;Gómez et al.;null;BE 2
3974;Gómez et al.;null;BE 2
3975;Gómez et al.;null;BE 2
3976;Gómez et al.;null;BE 2
3977;Gómez et al.;null;BE 2
3978;Gómez et al.;null;BE 2
3979;Gómez et al.;null;BE 2
3980;Gómez et al.;null;BE 2
3981;Gómez et al.;null;BE 2
3982;Gómez et al.;null;BE 2
3983;Gómez et al.;null;BE 2
3984;Gómez et al.;null;BE 2
3985;Gómez et al.;null;BE 2
3986;Gómez et al.;null;BE 2
3987;Gómez et al.;null;BE 2
3988;Gómez et al.;null;BE 2
3989;Gómez et al.;null;BE 2
3990;Gómez et al.;null;BE 2
3991;Gómez et al.;null;BE 2
3992;Gómez et al.;null;BE 2
3993;Gómez et al.;null;BE 2
3994;Gómez et al.;null;BE 2
3995;Gómez et al.;null;BE 2
3996;Gómez et al.;null;BE 2
3997;Gómez et al.;null;BE 2
3998;Gómez et al.;null;BE 2
3999;Gómez et al.;null;BE 2
4000;Gómez et al.;null;BE 2
4001;Gómez et al.;null;BE 2
4002;Gómez et al.;null;BE 2
4003;Gómez et al.;null;BE 2
4004;Gómez et al.;null;BE 2
4005;Gómez et al.;null;BE 2
4006;Gómez et al.;null;BE 2
4007;Gómez et al.;null;BE 2
4008;Gómez et al.;null;BE 2
4009;Gómez et al.;null;BE 2
4010;Gómez et al.;null;BE 2
4011;Gómez et al.;null;BE 2
4012;Gómez et al.;null;BE 2
4013;Gómez et al.;null;BE 2
4014;Gómez et al.;null;BE 2
4015;Gómez et al.;null;BE 2
4016;Gómez et al.;null;BE 2
4017;Gómez et al.;null;BE 2
4018;Gómez et al.;null;BE 2
4019;Gómez et al.;null;BE 2
4020;Gómez et al.;null;BE 2
4021;Gómez et al.;null;BE 2
4022;Gómez et al.;null;BE 2
4023;Gómez et al.;null;BE 2
4024;Gómez et al.;null;BE 2
4025;Gómez et al.;null;BE 2
4026;Gómez et al.;null;BE 2
4027;Gómez et al.;null;BE 2
4028;Gómez et al.;null;BE 2
4029;Gómez et al.;null;BE 2
4030;Gómez et al.;null;BE 2
4031;Gómez et al.;null;BE 2
4032;Gómez et al.;null;BE 2
4033;Gómez et al.;null;BE 2
4034;Gómez et al.;null;BE 2
4035;Gómez et al.;null;BE 2
4036;Gómez et al.;null;BE 2
4037;Gómez et al.;null;BE 2
4038;Gómez et al.;null;BE 2
4039;Gómez et al.;null;BE 2
4040;Gómez et al.;null;BE 2
4041;Gómez et al.;null;BE 2
4042;Gómez et al.;null;BE 2
4043;Gómez et al.;null;BE 2
4044;Gómez et al.;null;BE 2
4045;Gómez et al.;null;BE 2
4046;Gómez et al.;null;BE 2
4047;Gómez et al.;null;BE 2
4048;Gómez et al.;null;BE 2
4049;Gómez et al.;null;BE 2
4050;Gómez et al.;null;BE 2
4051;Gómez et al.;null;BE 2
4052;Gómez et al.;null;BE 2
4053;Gómez et al.;null;BE 2
4054;Gómez et al.;null;BE 2
4055;Gómez et al.;null;BE 2
4056;Gómez et al.;null;BE 2
4057;Gómez et al.;null;BE 2
4058;Gómez et al.;null;BE 2
4059;Gómez et al.;null;BE 2
4060;Gómez et al.;null;BE 2
4061;Gómez et al.;null;BE 2
4062;Gómez et al.;null;BE 2
4063;Gómez et al.;null;BE 2
4064;Gómez et al.;null;BE 2
4065;Gómez et al.;null;BE 2
4066;Gómez et al.;null;BE 2
4067;Gómez et al.;null;BE 2
4068;Gómez et al.;null;BE 2
4069;Gómez et al.;null;BE 2
4070;Gómez et al.;null;BE 2
4071;Gómez et al.;null;BE 2
4072;Gómez et al.;null;BE 2
4073;Gómez et al.;null;BE 2
4074;Gómez et al.;null;BE 2
4075;Gómez et al.;null;BE 2
4076;Gómez et al.;null;BE 2
4077;Gómez et al.;null;BE 2
4078;Gómez et al.;null;BE 2
4079;Gómez et al.;null;BE 2
4080;Gómez et al.;null;BE 2
4081;Gómez et al.;null;BE 2
4082;Gómez et al.;null;BE 2
4083;Gómez et al.;null;BE 2
4084;Gómez et al.;null;BE 2
4085;Gómez et al.;null;BE 2
4086;Gómez et al.;null;BE 2
4087;Gómez et al.;null;BE 2
4088;Gómez et al.;null;BE 2
4089;Gómez et al.;null;BE 2
4090;Gómez et al.;null;BE 2
4091;Gómez et al.;null;BE 2
4092;Gómez et al.;null;BE 2
4093;Gómez et al.;null;BE 2
4094;Gómez et al.;null;BE 2
4095;Gómez et al.;null;BE 2
4096;Gómez et al.;null;BE 2
4097;Gómez et al.;null;BE 2
4098;Gómez et al.;null;BE 2
4099;Gómez et al.;null;BE 2
4100;Gómez et al.;null;BE 2
4101;Gómez et al.;null;BE 2
4102;Gómez et al.;null;BE 2
4103;Gómez et al.;null;BE 2
4104;Gómez et al.;null;BE 2
4105;Gómez et al.;null;BE 2
4106;Gómez et al.;null;BE 2
4107;Gómez et al.;null;BE 2
4108;Gómez et al.;null;BE 2
4109;Gómez et al.;null;BE 2
4110;Gómez et al.;null;BE 2
4111;Gómez et al.;null;BE 2
4112;Gómez et al.;null;BE 2
4113;Gómez et al.;null;BE 2
4114;Gómez et al.;null;BE 2
4115;Gómez et al.;null;BE 2
4116;Gómez et al.;null;BE 2
4117;Gómez et al.;null;BE 2
4118;Gómez et al.;null;BE 2
4119;Gómez et al.;null;BE 2
4120;Gómez et al.;null;BE 2
4121;Gómez et al.;null;BE 2
4122;Gómez et al.;null;BE 2
4123;Gómez et al.;null;BE 2
4124;Gómez et al.;null;BE 2
4125;Gómez et al.;null;BE 2
4126;Gómez et al.;null;BE 2
4127;Gómez et al.;null;BE 2
4128;Gómez et al.;null;BE 2
4129;Gómez et al.;null;BE 2
4130;Gómez et al.;null;BE 2
4131;Gómez et al.;null;BE 2
4132;Gómez et al.;null;BE 2
4133;Gómez et al.;null;BE 2
4134;Gómez et al.;null;BE 2
4135;Gómez et al.;null;BE 2
4136;Gómez et al.;null;BE 2
4137;Gómez et al.;null;BE 2
4138;Gómez et al.;null;BE 2
4139;Gómez et al.;null;BE 2
4140;Gómez et al.;null;BE 2
4141;Gómez et al.;null;BE 2
4142;Gómez et al.;null;BE 2
4143;Gómez et al.;null;BE 2
4144;Gómez et al.;null;BE 2
4145;Gómez et al.;null;BE 2
4146;Gómez et al.;null;BE 2
4147;Gómez et al.;null;BE 2
4148;Gómez et al.;null;BE 2
4149;Gómez et al.;null;BE 2
4150;Gómez et al.;null;BE 2
4151;Gómez et al.;null;BE 2
4152;Gómez et al.;null;BE 2
4153;Gómez et al.;null;BE 2
4154;Gómez et al.;null;BE 2
4155;Gómez et al.;null;BE 2
4156;Gómez et al.;null;BE 2
4157;Gómez et al.;null;BE 2
4158;Gómez et al.;null;BE 2
4159;Gómez et al.;null;BE 2
4160;Gómez et al.;null;BE 2
4161;Gómez et al.;null;BE 2
4162;Gómez et al.;null;BE 2
4163;Gómez et al.;null;BE 2
4164;Gómez et al.;null;BE 2
4165;Gómez et al.;null;BE 2
4166;Gómez et al.;null;BE 2
4167;Gómez et al.;null;BE 2
4168;Gómez et al.;null;BE 2
4169;Gómez et al.;null;BE 2
4170;Gómez et al.;null;BE 2
4171;Gómez et al.;null;BE 2
4172;Gómez et al.;null;BE 2
4173;Gómez et al.;null;BE 2
4174;Gómez et al.;null;BE 2
4175;Gómez et al.;null;BE 2
4176;Gómez et al.;null;BE 2
4177;Gómez et al.;null;BE 2
4178;Gómez et al.;null;BE 2
4179;Gómez et al.;null;BE 2
4180;Gómez et al.;null;BE 2
4181;Gómez et al.;null;BE 2
4182;Gómez et al.;null;BE 2
4183;Gómez et al.;null;BE 2
4184;Gómez et al.;null;BE 2
4185;Gómez et al.;null;BE 2
4186;Gómez et al.;null;BE 2
4187;Gómez et al.;null;BE 2
4188;Gómez et al.;null;BE 2
4189;Gómez et al.;null;BE 2
4190;Gómez et al.;null;BE 2
4191;Gómez et al.;null;BE 2
4192;Gómez et al.;null;BE 2
4193;Gómez et al.;null;BE 2
4194;Gómez et al.;null;BE 2
4195;Gómez et al.;null;BE 2
4196;Gómez et al.;null;BE 2
4197;Gómez et al.;null;BE 2
4198;Gómez et al.;null;BE 2
4199;Gómez et al.;null;BE 2
4200;Gómez et al.;null;BE 2
4201;Gómez et al.;null;BE 2
4202;Gómez et al.;null;BE 2
4203;Gómez et al.;null;BE 2
4204;Gómez et al.;null;BE 2
4205;Gómez et al.;null;BE 2
4206;Gómez et al.;null;BE 2
4207;Gómez et al.;null;BE 2
4208;Gómez et al.;null;BE 2
4209;Gómez et al.;null;BE 2
